"filter_id","comment_id","takeaway_id","fundamental","outcome","question_label","comment_text","sort_order"
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=construction_north_slope_operations|department=projects_construction|identity=other_alaska_native|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=industrial_services|department=engineering_technical|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=industrial_services|department=engineering_technical|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=energy_services|department=maintenance_reliability|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=energy_services|department=operations|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_3","takeaway_1","Strategy","Engagement","General comments","The strongest periods are when strategy is translated into a clear local plan instead of broad messaging.",3
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_4","takeaway_1","Leadership","Engagement","General comments","When leaders explain why priorities are changing, teams can adapt quickly without losing momentum.",4
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_5","takeaway_2","Strategy","Work satisfaction","General comments","Cross-functional work is smoother when teams agree on shared checkpoints before execution starts.",5
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_6","takeaway_2","Strategy","Work satisfaction","General comments","Most delays happen at handoffs between teams where ownership is assumed rather than clarified.",6
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_7","takeaway_2","Strategy","Work satisfaction","General comments","Shared workflows would reduce rework and make responsibilities easier to track.",7
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_8","takeaway_2","Strategy","Work satisfaction","General comments","There is good intent to collaborate, but process consistency varies too much across groups.",8
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_9","takeaway_3","Strategy","Burnout","General comments","People want a more sustainable rhythm with better sequencing and fewer last-minute changes.",9
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_10","takeaway_3","Strategy","Burnout","General comments","Teams are willing to stretch, though capacity planning still feels reactive in some areas.",10
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_11","takeaway_3","Strategy","Burnout","General comments","The pace is manageable when priorities stay stable, but repeated shifts create unnecessary pressure.",11
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_12","takeaway_3","Strategy","Burnout","General comments","Workload feels most reasonable when staffing, scope, and timelines are aligned early.",12
"company=construction_north_slope_operations|department=projects_construction|identity=two_or_more_other|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_1","takeaway_1","Leadership","Engagement","General comments","Communication improves when leaders close the loop on what changed and what did not.",1
"company=construction_north_slope_operations|department=projects_construction|identity=two_or_more_other|location=lower_48_u_s|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","c_2","takeaway_1","Strategy","Engagement","General comments","Decision context matters. People are more confident when tradeoffs are visible and sequencing is explicit.",2
